"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school_clean","height_clean","position","jersey","url","season","team_state","conference","division","height_ft","height_in","total_inches","primary_position","secondary_position","position_clean","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean"
2720,"Colorado St.-Pueblo",6703,"Aubrey Robinson","Redshirt Sophomore","Colorado Springs","Colo","Sierra HS",,"5'7""","G/F","22","https://www.gothunderwolves.com/sports/womens-basketball/roster/aubrey-robinson/6703","2020-21","CO","RMAC","II",5,7,67,"GUARD","FORWARD","GUARD/FORWARD","Sophomore",1,"Sierra HS","COLORADO SPRINGS, COLO","CO","USA"
2720,"Colorado St.-Pueblo",6712,"Jadyn Ross","Freshman","Aurora","Colo","Eaglecrest HS",,"5'10""","SG","23","https://www.gothunderwolves.com/sports/womens-basketball/roster/jadyn-ross/6712","2020-21","CO","RMAC","II",5,10,70,"GUARD",,"GUARD","Freshman",0,"Eaglecrest HS","AURORA, COLO","CO","USA"
2720,"Colorado St.-Pueblo",6700,"Hanna Diaz","Senior","Peyton","Colo","Falcon HS","Lamar CC","5'9""","G","24","https://www.gothunderwolves.com/sports/womens-basketball/roster/hanna-diaz/6700","2020-21","CO","RMAC","II",5,9,69,"GUARD",,"GUARD","Senior",0,"Falcon HS","PEYTON, COLO","CO","USA"
2720,"Colorado St.-Pueblo",6705,"Sydni Williams","Senior","Little Rock","Ark","Parkview Magnet HS","Three Rivers CC","6'2""","F/C","3","https://www.gothunderwolves.com/sports/womens-basketball/roster/sydni-williams/6705","2020-21","CO","RMAC","II",6,2,74,"FORWARD","CENTER","FORWARD/CENTER","Senior",0,"Parkview Magnet HS","LITTLE ROCK, ARK","AR","USA"
2720,"Colorado St.-Pueblo",6713,"Jazzy Hughes","Senior","Tucson","Ariz","Mountain View HS","Purdue Fort Wayne","6'0""","PF","32","https://www.gothunderwolves.com/sports/womens-basketball/roster/jazzy-hughes/6713","2020-21","CO","RMAC","II",6,0,72,"FORWARD",,"FORWARD","Senior",0,"Mountain View HS","TUCSON, ARIZ","AZ","USA"
2720,"Colorado St.-Pueblo",6715,"Aubriana Noti","Junior","Colorado Springs","Colo","Doherty HS","University of Utah","6'1""","F","34","https://www.gothunderwolves.com/sports/womens-basketball/roster/aubriana-noti/6715","2020-21","CO","RMAC","II",6,1,73,"FORWARD",,"FORWARD","Junior",0,"Doherty HS","COLORADO SPRINGS, COLO","CO","USA"
2720,"Colorado St.-Pueblo",6707,"Ellie Till","Sophomore","Cañon City","Colo","Cañon City High School","South Dakota Mines","5'11""","F","4","https://www.gothunderwolves.com/sports/womens-basketball/roster/ellie-till/6707","2020-21","CO","RMAC","II",5,11,71,"FORWARD",,"FORWARD","Sophomore",0,"Cañon City High School","CAÑON CITY, COLO","CO","USA"
2720,"Colorado St.-Pueblo",6701,"Reilly Dunn","Junior","Fort Collins","Colo","Fossil Ridge HS","South Plains College","6'2""","F/C","40","https://www.gothunderwolves.com/sports/womens-basketball/roster/reilly-dunn/6701","2020-21","CO","RMAC","II",6,2,74,"FORWARD","CENTER","FORWARD/CENTER","Junior",0,"Fossil Ridge HS","FORT COLLINS, COLO","CO","USA"
2741,"Howard Payne",5441,"Catlyn Ward","Senior","Miles","Texas","Veribest HS",,"5'5""","Guard","0","https://www.hpusports.com/sports/womens-basketball/roster/catlyn-ward/5441","2020-21","TX","ASC","III",5,5,65,"GUARD",,"GUARD","Senior",0,"Veribest HS","MILES, TEXAS","TX","USA"
2741,"Howard Payne",5438,"Bria Neal","Senior","Laplace","Louisiana","Riverside Academy",,"5'7""","Guard","10","https://www.hpusports.com/sports/womens-basketball/roster/bria-neal/5438","2020-21","TX","ASC","III",5,7,67,"GUARD",,"GUARD","Senior",0,"Riverside Academy","LAPLACE, LOUISIANA","LA","USA"
2741,"Howard Payne",5634,"Evie Skolaut","Freshman","New Braunfels","Texas","Canyon HS",,"5'0""","Guard","12","https://www.hpusports.com/sports/womens-basketball/roster/evie-skolaut/5634","2020-21","TX","ASC","III",5,0,60,"GUARD",,"GUARD","Freshman",0,"Canyon HS","NEW BRAUNFELS, TEXAS","TX","USA"
2741,"Howard Payne",5630,"Kiara Green","Sophomore","Amarillo","Texas","Palo Duro HS","Howard College","5'5""","Guard","2","https://www.hpusports.com/sports/womens-basketball/roster/kiara-green/5630","2020-21","TX","ASC","III",5,5,65,"GUARD",,"GUARD","Sophomore",0,"Palo Duro HS","AMARILLO, TEXAS","TX","USA"
2741,"Howard Payne",5435,"Trynadee Greenwell","Senior","Burnet","Texas","Burnet HS","Kilgore College","5'8""","Guard","20","https://www.hpusports.com/sports/womens-basketball/roster/trynadee-greenwell/5435","2020-21","TX","ASC","III",5,8,68,"GUARD",,"GUARD","Senior",0,"Burnet HS","BURNET, TEXAS","TX","USA"
2741,"Howard Payne",5635,"Taliyah Bess","Freshman","Sinton","Texas","Sinton HS",,"5'8""","Forward","21","https://www.hpusports.com/sports/womens-basketball/roster/taliyah-bess/5635","2020-21","TX","ASC","III",5,8,68,"FORWARD",,"FORWARD","Freshman",0,"Sinton HS","SINTON, TEXAS","TX","USA"
2741,"Howard Payne",5636,"Asia Mitchell","Junior","Jasper","Texas","Jasper HS","UT Dallas","5'7""","Guard","22","https://www.hpusports.com/sports/womens-basketball/roster/asia-mitchell/5636","2020-21","TX","ASC","III",5,7,67,"GUARD",,"GUARD","Junior",0,"Jasper HS","JASPER, TEXAS","TX","USA"
2741,"Howard Payne",5637,"Alli Harvey","Freshman","Sickles","Oklahoma","Lookeba-Sickles HS",,"5'7""","Guard","23","https://www.hpusports.com/sports/womens-basketball/roster/alli-harvey/5637","2020-21","TX","ASC","III",5,7,67,"GUARD",,"GUARD","Freshman",0,"Lookeba-Sickles HS","SICKLES, OK","OK","USA"
2741,"Howard Payne",5638,"Lillian Small","Freshman","Temple","Texas","Belton HS",,"5'11""","Forward","24","https://www.hpusports.com/sports/womens-basketball/roster/lillian-small/5638","2020-21","TX","ASC","III",5,11,71,"FORWARD",,"FORWARD","Freshman",0,"Belton HS","TEMPLE, TX","TX","USA"
2741,"Howard Payne",5432,"Elaina Buchanan","Sophomore","Mineral Wells","Texas","Community Christian School",,"5'10""","Forward","25","https://www.hpusports.com/sports/womens-basketball/roster/elaina-buchanan/5432","2020-21","TX","ASC","III",5,10,70,"FORWARD",,"FORWARD","Sophomore",0,"Community Christian School","MINERAL WELLS, TEXAS","TX","USA"
2741,"Howard Payne",5631,"Brenna Welsh","Freshman","Waco","Texas","Valley Mills HS",,"5'8""","Guard","3","https://www.hpusports.com/sports/womens-basketball/roster/brenna-welsh/5631","2020-21","TX","ASC","III",5,8,68,"GUARD",,"GUARD","Freshman",0,"Valley Mills HS","WACO, TEXAS","TX","USA"
2741,"Howard Payne",5639,"Ashlee Seymore","Freshman","Houston","Texas","Clear Brook HS",,"6'2""","Center","32","https://www.hpusports.com/sports/womens-basketball/roster/ashlee-seymore/5639","2020-21","TX","ASC","III",6,2,74,"CENTER",,"CENTER","Freshman",0,"Clear Brook HS","HOUSTON, TEXAS","TX","USA"
2741,"Howard Payne",5640,"Anna Beamesderfer","Freshman","Kempner","Texas","Belton HS",,"6'1""","Guard","33","https://www.hpusports.com/sports/womens-basketball/roster/anna-beamesderfer/5640","2020-21","TX","ASC","III",6,1,73,"GUARD",,"GUARD","Freshman",0,"Belton HS","KEMPNER, TEXAS","TX","USA"
2741,"Howard Payne",5632,"Reina Flores","Freshman","Midland","Texas","Greenwood HS",,"5'6""","Guard","4","https://www.hpusports.com/sports/womens-basketball/roster/reina-flores/5632","2020-21","TX","ASC","III",5,6,66,"GUARD",,"GUARD","Freshman",0,"Greenwood HS","MIDLAND, TEXAS","TX","USA"
2741,"Howard Payne",5436,"Delaney Ingram","Senior","Bridgeport","Texas","Bridgeport HS",,"6'2""","Center","40","https://www.hpusports.com/sports/womens-basketball/roster/delaney-ingram/5436","2020-21","TX","ASC","III",6,2,74,"CENTER",,"CENTER","Senior",0,"Bridgeport HS","BRIDGEPORT, TEXAS","TX","USA"
2741,"Howard Payne",5641,"Stephanie Abraham","Freshman","Fulshear","Texas","Fulshear HS",,"6'1""","Center","45","https://www.hpusports.com/sports/womens-basketball/roster/stephanie-abraham/5641","2020-21","TX","ASC","III",6,1,73,"CENTER",,"CENTER","Freshman",0,"Fulshear HS","FULSHEAR, TEXAS","TX","USA"
2741,"Howard Payne",5633,"Kelly Tran","Freshman","Houston","Texas","Cypress Ridge HS",,"5'7""","Guard","5","https://www.hpusports.com/sports/womens-basketball/roster/kelly-tran/5633","2020-21","TX","ASC","III",5,7,67,"GUARD",,"GUARD","Freshman",0,"Cypress Ridge HS","HOUSTON, TEXAS","TX","USA"
2743,"Incarnate Word",8658,"Hanna Wheeler","Freshman","Cedar Park","Texas","Cedar Park HS",,"5'6""","Guard","0","https://www.uiwcardinals.com/sports/womens-basketball/roster/hanna-wheeler/8658","2020-21","TX","Southland","I",5,6,66,"GUARD",,"GUARD","Freshman",0,"Cedar Park HS","CEDAR PARK, TEXAS","TX","USA"
2743,"Incarnate Word",8659,"Kamryn Gibson","Freshman","Little Elm","Texas","Braswell HS",,"5'8""","Guard","1","https://www.uiwcardinals.com/sports/womens-basketball/roster/kamryn-gibson/8659","2020-21","TX","Southland","I",5,8,68,"GUARD",,"GUARD","Freshman",0,"Braswell HS","LITTLE ELM, TEXAS","TX","USA"
2743,"Incarnate Word",8662,"Destiny Terrell","Freshman","Dallas","Texas","Mansfield Summit HS",,"5'9""","Guard","10","https://www.uiwcardinals.com/sports/womens-basketball/roster/destiny-terrell/8662","2020-21","TX","Southland","I",5,9,69,"GUARD",,"GUARD","Freshman",0,"Mansfield Summit HS","DALLAS, TEXAS","TX","USA"
2743,"Incarnate Word",8663,"Myra Bell","Freshman","San Antonio","Texas","Taft HS",,"5'10""","Guard","11","https://www.uiwcardinals.com/sports/womens-basketball/roster/myra-bell/8663","2020-21","TX","Southland","I",5,10,70,"GUARD",,"GUARD","Freshman",0,"Taft HS","SAN ANTONIO, TEXAS","TX","USA"
2743,"Incarnate Word",8664,"Chloe Storer","Freshman","Wangratta","Victoria, Australia","Galen College Wangratta",,"6'0""","Forward","13","https://www.uiwcardinals.com/sports/womens-basketball/roster/chloe-storer/8664","2020-21","TX","Southland","I",6,0,72,"FORWARD",,"FORWARD","Freshman",0,"Galen College Wangratta","WANGRATTA, VICTORIA, AUSTRALIA",,"AUSTRALIA"
2743,"Incarnate Word",8665,"Brenna Perez","Freshman","San Antonio","Texas","Veterans Memorial HS",,"6'0""","Forward","14","https://www.uiwcardinals.com/sports/womens-basketball/roster/brenna-perez/8665","2020-21","TX","Southland","I",6,0,72,"FORWARD",,"FORWARD","Freshman",0,"Veterans Memorial HS","SAN ANTONIO, TEXAS","TX","USA"
2743,"Incarnate Word",8547,"Starr Omozee","Junior","Pflugerville","Texas","Pflugerville HS",,"5'10""","Forward","15","https://www.uiwcardinals.com/sports/womens-basketball/roster/starr-omozee/8547","2020-21","TX","Southland","I",5,10,70,"FORWARD",,"FORWARD","Junior",0,"Pflugerville HS","PFLUGERVILLE, TEXAS","TX","USA"
2743,"Incarnate Word",8660,"Arielle Adams","Junior","Lubbock","Texas","Denver City HS","Odessa College","5'9""","Guard","2","https://www.uiwcardinals.com/sports/womens-basketball/roster/arielle-adams/8660","2020-21","TX","Southland","I",5,9,69,"GUARD",,"GUARD","Junior",0,"Denver City HS","LUBBOCK, TEXAS","TX","USA"
2743,"Incarnate Word",8549,"Brittney Stafford","Sophomore","Crosby","Texas","Atascocita HS",,"5'3""","Guard","23","https://www.uiwcardinals.com/sports/womens-basketball/roster/brittney-stafford/8549","2020-21","TX","Southland","I",5,3,63,"GUARD",,"GUARD","Sophomore",0,"Atascocita HS","CROSBY, TEXAS","TX","USA"
2743,"Incarnate Word",8666,"Zaya Price","Freshman","Cibolo","Texas","Steele HS",,"5'10""","Guard","24","https://www.uiwcardinals.com/sports/womens-basketball/roster/zaya-price/8666","2020-21","TX","Southland","I",5,10,70,"GUARD",,"GUARD","Freshman",0,"Steele HS","CIBOLO, TEXAS","TX","USA"
2743,"Incarnate Word",8661,"Jaaucklyn Moore","Freshman","Round Rock","Texas","Round Rock HS",,"5'8""","Guard","3","https://www.uiwcardinals.com/sports/womens-basketball/roster/jaaucklyn-moore/8661","2020-21","TX","Southland","I",5,8,68,"GUARD",,"GUARD","Freshman",0,"Round Rock HS","ROUND ROCK, TEXAS","TX","USA"
2743,"Incarnate Word",8667,"Tiana Gardner","Sophomore","Austin","Texas","Stephen F. Austin HS","Temple College","6'0""","Forward","32","https://www.uiwcardinals.com/sports/womens-basketball/roster/tiana-gardner/8667","2020-21","TX","Southland","I",6,0,72,"FORWARD",,"FORWARD","Sophomore",0,"Stephen F. Austin HS","AUSTIN, TEXAS","TX","USA"
2743,"Incarnate Word",8546,"Destiny Jenkins","Sophomore","San Antonio","Texas","Stevens HS",,"5'4""","Guard","4","https://www.uiwcardinals.com/sports/womens-basketball/roster/destiny-jenkins/8546","2020-21","TX","Southland","I",5,4,64,"GUARD",,"GUARD","Sophomore",0,"Stevens HS","SAN ANTONIO, TEXAS","TX","USA"
2743,"Incarnate Word",8548,"Kara Speer","Senior","Tulsa","Okla","Metro Christian Academy",,"5'9""","G","5","https://www.uiwcardinals.com/sports/womens-basketball/roster/kara-speer/8548","2020-21","TX","Southland","I",5,9,69,"GUARD",,"GUARD","Senior",0,"Metro Christian Academy","TULSA, OKLA","OK","USA"
2746,"Lake Erie",,"Lainey Billing","Jr.","Columbus","Ohio","Bishop Watterson",,"5-8","G","1","https://www.lakeeriestorm.com/sports/wbkb/2020-21/bios/billing_lainey_c89p","2020-21","OH","G-MAC","II",5,8,68,"GUARD",,"GUARD","Junior",0,"Bishop Watterson","COLUMBUS, OHIO","OH","USA"
2746,"Lake Erie",,"Lauren Flannery","So.","Hannibal","Ohio","River",,"5-6","G","10","https://www.lakeeriestorm.com/sports/wbkb/2020-21/bios/flannery_lauren_w1m4","2020-21","OH","G-MAC","II",5,6,66,"GUARD",,"GUARD","Sophomore",0,"River","HANNIBAL, OHIO","OH","USA"
2746,"Lake Erie",,"Abrar Ghazy","So.","Cleveland","Ohio","Garfield Heights",,"5-6","G","11","https://www.lakeeriestorm.com/sports/wbkb/2020-21/bios/ghazy_abrar_7y8i","2020-21","OH","G-MAC","II",5,6,66,"GUARD",,"GUARD","Sophomore",0,"Garfield Heights","CLEVELAND, OHIO","OH","USA"
2746,"Lake Erie",,"Abby Matalavage","So.","Westlake","Ohio","Westlake",,"5-10","G/F","12","https://www.lakeeriestorm.com/sports/wbkb/2020-21/bios/matalavage_abby_0d90","2020-21","OH","G-MAC","II",5,10,70,"GUARD","FORWARD","GUARD/FORWARD","Sophomore",0,"Westlake","WESTLAKE, OHIO","OH","USA"
2746,"Lake Erie",,"Sydney Wyngarden","So.","Hilliard","Ohio","Hilliard Darby",,"5-7","G","13","https://www.lakeeriestorm.com/sports/wbkb/2020-21/bios/wyngarden_sydney_exh9","2020-21","OH","G-MAC","II",5,7,67,"GUARD",,"GUARD","Sophomore",0,"Hilliard Darby","HILLIARD, OHIO","OH","USA"
2746,"Lake Erie",,"Alexis Lehmkuhl","So.","Wellington","Ohio","Wellington",,"6-1","F","14","https://www.lakeeriestorm.com/sports/wbkb/2020-21/bios/lehmkuhl_alexis_5gz1","2020-21","OH","G-MAC","II",6,1,73,"FORWARD",,"FORWARD","Sophomore",0,"Wellington","WELLINGTON, OHIO","OH","USA"
2746,"Lake Erie",,"Shalaya Heath","So.","Englewood","Ohio","Northmont / Urbana University",,"6-0","F","20","https://www.lakeeriestorm.com/sports/wbkb/2020-21/bios/heath_shalaya_22ao","2020-21","OH","G-MAC","II",6,0,72,"FORWARD",,"FORWARD","Sophomore",0,"Northmont / Urbana University","ENGLEWOOD, OHIO","OH","USA"
2746,"Lake Erie",,"Arianna Negron","Fr.","Avon Lake","Ohio","Avon Lake",,"5-7","G","22","https://www.lakeeriestorm.com/sports/wbkb/2020-21/bios/negron_arianna_rmk7","2020-21","OH","G-MAC","II",5,7,67,"GUARD",,"GUARD","Freshman",0,"Avon Lake","AVON LAKE, OHIO","OH","USA"
2746,"Lake Erie",,"Jordyn Mantz","Jr.","Keaau","Hawaii","Kamehameha / Independence CC",,"5-8","G","24","https://www.lakeeriestorm.com/sports/wbkb/2020-21/bios/mantz_jordyn_encl","2020-21","OH","G-MAC","II",5,8,68,"GUARD",,"GUARD","Junior",0,"Kamehameha / Independence CC","KEAAU, HAWAII","HI","USA"
2746,"Lake Erie",,"Angela Fink","So.","Brunswick","Ohio","Brunswick",,"5-8","G","31","https://www.lakeeriestorm.com/sports/wbkb/2020-21/bios/fink_angela_ynu3","2020-21","OH","G-MAC","II",5,8,68,"GUARD",,"GUARD","Sophomore",0,"Brunswick","BRUNSWICK, OHIO","OH","USA"
2746,"Lake Erie",,"Breanna Bauer","Sr.","Port Huron","Mich","Northern",,"6-0","F","32","https://www.lakeeriestorm.com/sports/wbkb/2020-21/bios/bauer_breanna_jdlk","2020-21","OH","G-MAC","II",6,0,72,"FORWARD",,"FORWARD","Senior",0,"Northern","PORT HURON, MICH","MI","USA"
2746,"Lake Erie",,"Staci Greene","Fr.","Dayton","Ohio","Chaminade-Julienne",,"5-6","G","33","https://www.lakeeriestorm.com/sports/wbkb/2020-21/bios/greene_staci_bbxr","2020-21","OH","G-MAC","II",5,6,66,"GUARD",,"GUARD","Freshman",0,"Chaminade-Julienne","DAYTON, OHIO","OH","USA"
2746,"Lake Erie",,"Kayla Clark","So.","Warren","Ohio","Howland",,"6-0","F","40","https://www.lakeeriestorm.com/sports/wbkb/2020-21/bios/clark_kayla_zbr7","2020-21","OH","G-MAC","II",6,0,72,"FORWARD",,"FORWARD","Sophomore",0,"Howland","WARREN, OHIO","OH","USA"
2746,"Lake Erie",,"Sydney Voss","Jr.","Trenton","Mich","Trenton",,"5-9","G","5","https://www.lakeeriestorm.com/sports/wbkb/2020-21/bios/voss_sydney_aweg","2020-21","OH","G-MAC","II",5,9,69,"GUARD",,"GUARD","Junior",0,"Trenton","TRENTON, MICH","MI","USA"
2751,"Pacific (OR)",8469,"Daesha Viela","Sophomore","Honolulu","Hawaii","Kalani",,"5'1""","Guard","10","https://www.goboxers.com/sports/womens-basketball/roster/daesha-viela/8469","2020-21","OR","NWC","III",5,1,61,"GUARD",,"GUARD","Sophomore",0,"Kalani","HONOLULU, HI","HI","USA"
2751,"Pacific (OR)",8464,"Marissa Layosa","Freshman","Hanamaulu","Hawaii","Kaua'i",,"5'5""","Guard","12","https://www.goboxers.com/sports/womens-basketball/roster/marissa-layosa/8464","2020-21","OR","NWC","III",5,5,65,"GUARD",,"GUARD","Freshman",0,"Kaua'i","HANAMAULU, HI","HI","USA"
2751,"Pacific (OR)",8466,"Lily Persons","Freshman","Stayton","Oregon","Regis",,"5'5""","Guard","14","https://www.goboxers.com/sports/womens-basketball/roster/lily-persons/8466","2020-21","OR","NWC","III",5,5,65,"GUARD",,"GUARD","Freshman",0,"Regis","STAYTON, OR","OR","USA"
2751,"Pacific (OR)",8467,"Hannah Stein","Freshman","Eugene","Oregon","South Eugene",,"5'6""","Guard","15","https://www.goboxers.com/sports/womens-basketball/roster/hannah-stein/8467","2020-21","OR","NWC","III",5,6,66,"GUARD",,"GUARD","Freshman",0,"South Eugene","EUGENE, OR","OR","USA"
2751,"Pacific (OR)",8475,"Sydney Gray","Sophomore","Central Point","Oregon","Crater",,"5'9""","Guard","2","https://www.goboxers.com/sports/womens-basketball/roster/sydney-gray/8475","2020-21","OR","NWC","III",5,9,69,"GUARD",,"GUARD","Sophomore",0,"Crater","CENTRAL POINT, OR","OR","USA"
2751,"Pacific (OR)",8465,"Haia Ku","Sophomore","Honolulu","Hawaii","Kamehameha Kapalama",,"5'4""","Guard","21","https://www.goboxers.com/sports/womens-basketball/roster/haia-ku/8465","2020-21","OR","NWC","III",5,4,64,"GUARD",,"GUARD","Sophomore",0,"Kamehameha Kapalama","HONOLULU, HI","HI","USA"
2751,"Pacific (OR)",8470,"Kaysie Watanabe","Freshman","Castro Valley","California","Bishop O'Dowd",,"5'9""","Guard","23","https://www.goboxers.com/sports/womens-basketball/roster/kaysie-watanabe/8470","2020-21","OR","NWC","III",5,9,69,"GUARD",,"GUARD","Freshman",0,"Bishop O'Dowd","CASTRO VALLEY, CA","CA","USA"
2751,"Pacific (OR)",8468,"Talia Kahakai-Wyatt","Freshman","Hillsboro","Oregon","Liberty",,"5'4""","Guard","24","https://www.goboxers.com/sports/womens-basketball/roster/talia-kahakai-wyatt/8468","2020-21","OR","NWC","III",5,4,64,"GUARD",,"GUARD","Freshman",0,"Liberty","HILLSBORO, OR","OR","USA"
2751,"Pacific (OR)",8458,"Madeline Baldwin","Sophomore","Spokane","Washington","Shadle Park",,"5'7""","Guard","25","https://www.goboxers.com/sports/womens-basketball/roster/madeline-baldwin/8458","2020-21","OR","NWC","III",5,7,67,"GUARD",,"GUARD","Sophomore",0,"Shadle Park","SPOKANE, WA","WA","USA"
2751,"Pacific (OR)",8457,"Madison Cabardo","Sophomore","Scottsdale","Arizona","Horizon",,"5'4""","Guard","3","https://www.goboxers.com/sports/womens-basketball/roster/madison-cabardo/8457","2020-21","OR","NWC","III",5,4,64,"GUARD",,"GUARD","Sophomore",0,"Horizon","SCOTTSDALE, AZ","AZ","USA"
2751,"Pacific (OR)",8462,"Alexis Intong","Sophomore","Kirkland","Washington","Juanita",,"6'1""","Post","30","https://www.goboxers.com/sports/womens-basketball/roster/alexis-intong/8462","2020-21","OR","NWC","III",6,1,73,"CENTER",,"CENTER","Sophomore",0,"Juanita","KIRKLAND, WA","WA","USA"
2751,"Pacific (OR)",8473,"Anya Henderson","Freshman","Clackamas","Oregon","Clackamas",,"5'7""","Guard","31","https://www.goboxers.com/sports/womens-basketball/roster/anya-henderson/8473","2020-21","OR","NWC","III",5,7,67,"GUARD",,"GUARD","Freshman",0,"Clackamas","CLACKAMAS, OR","OR","USA"
2751,"Pacific (OR)",8460,"Brilie Kovaloff","Sophomore","Honolulu","Hawaii","Mid-Pacific Institute",,"5'7""","Guard","32","https://www.goboxers.com/sports/womens-basketball/roster/brilie-kovaloff/8460","2020-21","OR","NWC","III",5,7,67,"GUARD",,"GUARD","Sophomore",0,"Mid-Pacific Institute","HONOLULU, HI","HI","USA"
2751,"Pacific (OR)",8472,"Ashley Strain","Freshman","Bandon","Oregon","Bandon",,"5'7""","Guard","34","https://www.goboxers.com/sports/womens-basketball/roster/ashley-strain/8472","2020-21","OR","NWC","III",5,7,67,"GUARD",,"GUARD","Freshman",0,"Bandon","BANDON, OR","OR","USA"
